icao24,callsign,country,timePosition,lastContact,longitude,latitude,baroAltitude,onGround,velocity,heading,verticalRate,_,geoAltitude,transponderCode,spi,positionSource
"44020a","AUA50R  ","Austria",1682183916,1682183916,15.9741,47.8608,3337.56,false,191.29,20.63,-5.53,null,3444.24,"1000",false,0
"a7bba1","FDX3901 ","United States",1682183916,1682183916,-90.4579,41.3402,11254.74,false,258.57,82.22,0,null,11010.9,null,false,0
"a091d5","DAL1532 ","United States",1682183916,1682183916,-95.5568,30.4134,4770.12,false,180.78,325.9,5.85,null,4899.66,null,false,0
"a40d0d","N360HT  ","United States",1682183806,1682183814,-81.466,28.4427,152.4,false,41.72,182.83,-1.63,null,129.54,null,false,0
"a7e8e4","N609CD  ","United States",1682183914,1682183914,-87.5894,30.7599,1889.76,false,77.72,9.52,1.95,null,1882.14,null,false,0
"440209","EJU38ZN ","Austria",1682183916,1682183916,2.4503,49.1349,3063.24,false,161.25,95.49,17.23,null,3055.62,"1000",false,0
"a5cb57","N4723P  ","United States",1682183916,1682183916,-82.0159,28.1774,990.6,false,31.59,239.68,-0.33,null,1005.84,null,false,0
"a6fe3a","N55MW   ","United States",1682183916,1682183916,-80.8436,44.5025,13106.4,false,205.73,266.13,0,null,13022.58,"1350",false,0
"ac2f18","SWA162  ","United States",1682183910,1682183910,-115.158,36.078,null,true,4.63,270,null,null,null,null,false,0
"a114f4","AAL2118 ","United States",1682183916,1682183916,-103.8637,34.4801,10058.4,false,268.61,88.68,0,null,10248.9,null,false,0
"a4c592","JBU44   ","United States",1682183916,1682183916,-69.5978,42.4277,10363.2,false,214.15,238.26,0,null,10584.18,null,false,0
"a101c3","AAL1271 ","United States",1682183916,1682183916,-82.5934,27.8543,1226.82,false,132.02,237.73,13.33,null,1226.82,null,false,0
"a1ad46","N207NX  ","United States",1682183915,1682183915,-112.0211,33.4265,null,true,3.6,180,null,null,null,null,false,0
"46b821","AEE908  ","Greece",1682183916,1682183916,33.6384,34.8695,754.38,false,119.57,108.82,-3.9,null,784.86,"4232",false,0
"505de3","OMDOC   ","Slovakia",1682183915,1682183916,14.7224,49.7373,937.26,false,54.54,54.21,-0.33,null,922.02,null,false,0
"46b824","AEE3DG  ","Greece",1682183914,1682183914,17.1734,43.3499,10652.76,false,259.35,141.77,-0.33,null,10698.48,"7555",false,0
"46b822","AEE4CA  ","Greece",1682183915,1682183916,13.7521,44.817,10370.82,false,210.35,287.95,0,null,10469.88,"5530",false,0
"ae147a","CNV4675 ","United States",1682183916,1682183916,-106.2801,36.152,12496.8,false,259.88,72.96,-0.33,null,12641.58,null,false,0
"46b826","AEE2FL  ","Greece",1682183916,1682183916,20.7822,39.9793,10972.8,false,213.22,327.61,0,null,10965.18,"5326",false,0
"a0576f","N121AF  ","United States",1682183916,1682183916,-81.946,29.0791,2766.06,false,82.55,200.81,0,null,2811.78,null,false,0
"a57b7e","N452W   ","United States",1682183916,1682183916,-122.5538,38.1659,281.94,false,59.55,121.22,-0.33,null,289.56,null,false,0
"a40d09","N360HP  ","United States",1682183916,1682183916,10.722,52.4698,12192,false,251.02,18.03,-0.33,null,12184.38,"2753",false,0
"a14a20","N182WT  ","United States",1682183915,1682183915,-80.5087,26.9605,792.48,false,48.7,301.17,-0.65,null,777.24,null,false,0
"4cc2a3","ICE212  ","Iceland",1682183908,1682183910,-0.2035,61.0511,12496.8,false,236.52,117.18,0,null,12329.16,null,false,0
"a09df6","N139PS  ","United States",1682183916,1682183916,-122.1125,37.4579,null,true,1.29,132.19,null,null,null,null,false,0
"ab6fbf","DAL23   ","United States",1682183916,1682183916,-76.6885,43.0212,10363.2,false,225.66,265.03,0,null,10408.92,"0761",false,0
"a7bbc6","N598GS  ","United States",1682183916,1682183916,-79.0478,26.0488,13716,false,260.27,30.92,-0.33,null,14142.72,null,false,0
"51110c","SAS58Y  ","Estonia",1682183916,1682183916,11.7812,54.6575,5791.2,false,151.39,46.65,0.33,null,5829.3,"3753",false,0
"a82b43","N62502  ","United States",1682183915,1682183915,-98.7225,29.267,883.92,false,45.79,152.57,-0.65,null,876.3,null,false,0
"a785fd","JIA5658 ","United States",1682183916,1682183916,-81.8643,40.3005,7399.02,false,244.7,356.99,-5.2,null,7261.86,"7224",false,0
"c02e94","JZA742  ","Canada",1682183916,1682183916,-97.5871,30.1007,1402.08,false,129.35,100.77,2.28,null,1424.94,null,false,0
"44022d","AUA3BK  ","Austria",1682183916,1682183916,16.5632,48.1551,419.1,false,68.05,163.76,-3.58,null,457.2,"1737",false,0
"c01b4f","WJA655  ","Canada",1682183915,1682183915,-106.5142,52.1409,11582.4,false,227.29,264.81,0,null,11315.7,null,false,0
"a0311d","DAL308  ","United States",1682183915,1682183916,-79.5735,41.9489,10972.8,false,192.11,237.8,0,null,10919.46,"3401",false,0
"a57b8b","SWA1798 ","United States",1682183916,1682183916,-76.9477,35.4127,12192,false,209.66,200.39,-1.3,null,12374.88,"7736",false,0
"a7d5d6","N6038B  ","United States",1682183916,1682183916,-102.8622,33.1761,2263.14,false,72.08,66,0,null,2286,null,false,0
"aa9f6f","AAL127  ","United States",1682183916,1682183916,-111.9093,41.5771,9753.6,false,238.06,309.12,0,null,9791.7,null,false,0
"a69b86","JIA5102 ","United States",1682183916,1682183916,-75.4723,40.0621,6705.6,false,180.52,226.85,0.65,null,6766.56,"3520",false,0
"0c4157","HI1065  ","Dominican Republic",1682183916,1682183916,-61.5415,13.2141,8534.4,false,214.9,279.51,-0.33,null,8983.98,"2744",false,0
"0d0abd","AMX649  ","Mexico",1682183913,1682183916,-99.2428,19.5361,3810,false,143.26,150.77,-5.53,null,4030.98,null,false,0
"aa8c49","N779US  ","United States",1682183914,1682183914,-111.9295,40.0881,1981.2,false,46.52,57.19,3.25,null,2057.4,null,false,0
"aa56f7","UAL388  ","United States",1682183877,1682183877,-59.4836,13.0782,null,true,4.89,345.94,null,null,null,"1746",false,0
"a94b05","UAL2290 ","United States",1682183916,1682183916,-90.095,40.9927,8374.38,false,247.23,66.58,-5.2,null,8168.64,null,false,0
"ab89f2","N8422N  ","United States",1682183908,1682183908,-118.5086,34.4818,2164.08,false,63.24,68.03,-0.33,null,2186.94,null,false,0
"aaf60a","SKW3657 ","United States",1682183916,1682183916,-91.0984,32.9136,10027.92,false,182.31,259.1,-4.88,null,10210.8,"3371",false,0
"a29748","SWA250  ","United States",1682183916,1682183916,-88.5132,39.2902,11582.4,false,213.63,272.07,0,null,11399.52,"5624",false,0
"a08acb","RPA4674 ","United States",1682183916,1682183916,-74.5,40.7308,5074.92,false,172.46,247.18,1.95,null,5135.88,"3372",false,0
"e80201","ARE4145 ","Chile",1682183916,1682183916,-73.9604,6.2774,10660.38,false,239.09,187.29,0,null,11361.42,null,false,0
"e80204","ARE4153 ","Chile",1682183916,1682183916,-74.2254,4.7531,2834.64,false,92.19,127.06,-3.58,null,3002.28,null,false,0
"3b7b8d","DRAGO17 ","France",1682183916,1682183916,-1.3744,46.1844,624.84,false,60.78,92.91,0.33,null,662.94,null,false,0
"c04840","CGBJJ   ","Canada",1682183916,1682183916,-74.6548,45.0963,518.16,false,42.75,92.76,-1.63,null,419.1,null,false,0
"8014a4","IGO2406 ","India",1682183870,1682183870,77.3236,24.4593,10363.2,false,229.29,353.69,0,null,10706.1,null,false,0
"ab5d1c","N831LS  ","United States",1682183916,1682183916,-85.3606,37.2681,7620,false,161.95,150.5,0,null,7513.32,null,false,0
"800db7","IGO7161 ","India",1682183916,1682183916,78.0276,13.2038,2590.8,false,120.38,270.24,-5.85,null,2613.66,null,false,0
"a51a20","N428JA  ","United States",1682183911,1682183912,-95.6997,29.8684,327.66,false,46.62,157.96,-0.98,null,312.42,null,false,0
"abc70e","N858WK  ","United States",1682183827,1682183865,-85.4367,32.5814,365.76,false,40.14,1.47,-1.95,null,342.9,null,false,0
"a77412","N58FF   ","United States",1682183915,1682183915,-66.2872,18.424,739.14,false,49.41,308.66,0.33,null,670.56,null,false,0
"7c7ccf","JST693  ","Australia",1682183910,1682183911,131.2787,-13.0957,6347.46,false,201.48,159.99,7.48,null,6751.32,"1136",false,0
"a4c4aa","MAD406  ","United States",1682183915,1682183916,-84.4031,32.0489,12496.8,false,203.24,178.98,0,null,12664.44,null,false,0
"ac9729","N910FA  ","United States",1682183682,1682183682,-80.6444,35.0467,746.76,false,98.54,151.29,-3.25,null,701.04,null,false,0
"a4c4ae","UAL1754 ","United States",1682183884,1682183884,-82.5301,27.9697,null,true,5.4,2.81,null,null,null,"1641",false,0
"a2d44a","OXF9846 ","United States",1682183915,1682183915,-111.7416,32.9679,746.76,false,47.67,55.11,6.18,null,693.42,null,false,0
"a2d44b","OXF9832 ","United States",1682183916,1682183916,-111.7654,33.4338,670.56,false,47.73,30.43,-0.65,null,632.46,null,false,0
"885226","THA670  ","Thailand",1682183915,1682183915,101.8022,13.9737,7185.66,false,230.42,68.25,7.48,null,7612.38,null,false,0
"800dba","IGO6541 ","India",1682183907,1682183912,85.1476,19.9193,11277.6,false,248.72,27.2,0,null,11795.76,"2701",false,0
"7c7cc6","HM2     ","Australia",1682183916,1682183916,145.142,-37.9263,160.02,false,62.54,285.75,-3.58,null,320.04,"0042",false,0
"ab5d2c","DAL263  ","United States",1682183916,1682183916,-72.4807,41.0099,4838.7,false,190.01,251.86,-8.13,null,4922.52,null,false,0
"8014b3","IGO063  ","India",1682183607,1682183607,47.7019,25.4785,11582.4,false,186.11,222.2,0,null,12039.6,null,false,0
"ab5d41","N831ND  ","United States",1682183916,1682183916,-82.1713,27.4776,647.7,false,49.47,163.07,0.33,null,601.98,null,false,0
"ab774b","AAL2196 ","United States",1682183916,1682183916,-101.9977,37.487,10058.4,false,270,67.25,0,null,10096.5,null,false,0
"4a09b1","AEZ9851 ","Romania",1682183916,1682183916,-0.5225,43.3057,9304.02,false,177.64,236.82,-4.88,null,9395.46,"5753",false,0
"c0481b","ROU1964 ","Canada",1682183831,1682183831,-73.7487,45.4598,null,true,1.03,98.44,null,null,null,null,false,0
"c0481c","ROU1697 ","Canada",1682183915,1682183916,-80.4893,27.2291,7421.88,false,228.99,338.1,5.85,null,7688.58,null,false,0
"a2d447","N28111  ","United States",1682183916,1682183916,-94.945,31.5444,2042.16,false,75.22,319.99,1.95,null,2095.5,null,false,0
"a2d446","OXF9864 ","United States",1682183873,1682183873,-111.9493,32.864,1181.1,false,62.11,238.55,0,null,1135.38,null,false,0
"7c1c44","FD574   ","Australia",1682183907,1682183908,135.8917,-34.5755,53.34,false,53.29,210.77,-2.6,null,198.12,"4007",false,0
"a00929","RPA4354 ","United States",1682183916,1682183916,-87.2686,33.7739,10363.2,false,193.13,329.06,0,null,10454.64,null,false,0
"a6a425","NKS2214 ","United States",1682183908,1682183916,-82.337,31.5745,10965.18,false,228.51,185.68,0.33,null,11201.4,"3030",false,0
"a0dae2","AAL2767 ","United States",1682183916,1682183916,-118.2293,45.6037,9753.6,false,212.2,302.73,0,null,9814.56,null,false,0
"ad072a","DAL2867 ","United States",1682183916,1682183916,-85.0585,35.0649,6713.22,false,201.09,338.23,0,null,6713.22,null,false,0
"4aca84","NSZ3390 ","Sweden",1682183916,1682183916,30.8096,36.4885,11277.6,false,217.68,178.51,0,null,11361.42,null,false,0
"4aca83","NSZ3674 ","Sweden",1682183916,1682183916,-0.4513,44.2255,11887.2,false,214.42,211.86,0,null,11940.54,"3525",false,0
"4aca85","NSZ541B ","Sweden",1682183916,1682183916,7.8841,53.7455,11277.6,false,244.09,45.26,0,null,11247.12,"0161",false,0
"a1fad1","N2268X  ","United States",1682183687,1682183687,-122.7269,45.0506,121.92,false,47.69,227.19,0,null,175.26,null,false,0
"a1512f","SKW3466 ","United States",1682183915,1682183916,-117.4524,34.3449,5311.14,false,204.3,116.31,-4.23,null,5501.64,"3335",false,0
"5110e8","SAS164  ","Estonia",1682183865,1682183866,17.9238,59.6483,null,true,0,185.62,null,null,null,"0254",false,0
"a0f4f6","DAL185  ","United States",1682183916,1682183916,-63.526,45.1108,9753.6,false,249.33,239.36,0,null,9890.76,null,false,0
"ab5d4a","AAL1913 ","United States",1682183727,1682183771,-100.2124,27.2784,9144,false,210.58,254.27,0,null,9509.76,"0310",false,0
"ab14d9","DAL889  ","United States",1682183747,1682183747,-113.6601,47.4732,9448.8,false,251.05,90.12,0,null,9425.94,"6671",false,0
"a39d4d","WSN332  ","United States",1682183916,1682183916,-107.3589,36.949,13716,false,256.06,71.49,0,null,13830.3,null,false,0
"a91700","NKS2008 ","United States",1682183916,1682183916,-77.3534,36.3579,10675.62,false,269.41,41.21,0.33,null,10812.78,"3001",false,0
"c81d82","ANZ5    ","New Zealand",1682183915,1682183916,176.1124,-35.2787,10393.68,false,228.86,210.83,-13.33,null,10843.26,"1330",false,0
"c02207","SWG491  ","Canada",1682183911,1682183911,-112.2445,44.2867,11887.2,false,248.41,172.74,0,null,11864.34,"2160",false,0
"a3f473","JBU892  ","United States",1682183916,1682183916,-83.9273,31.4637,8526.78,false,224.74,336.96,-0.65,null,8732.52,null,false,0
"abc759","","United States",1682183800,1682183835,-83.9646,32.8446,929.64,false,50.21,225.83,-2.28,null,899.16,null,false,0
"a39100","DAL1085 ","United States",1682183916,1682183916,-111.668,41.4927,6553.2,false,210.95,16.58,9.43,null,6591.3,null,false,0
"800da5","SEJ321  ","India",1682183915,1682183916,79.0511,14.802,10972.8,false,220.62,218.85,0,null,11620.5,null,false,0
"a4fa2f","N42KH   ","United States",1682183893,1682183897,-90.0297,30.0345,0,false,39.1,0,-2.28,null,-7.62,null,false,0
"34448d","IBS3718 ","Spain",1682183912,1682183912,-3.3199,42.6779,11597.64,false,230.88,5.11,0,null,11696.7,null,false,0
"aaf4d3","N805DZ  ","United States",1682183818,1682183818,-120.4437,34.6298,1722.12,false,85.7,60.51,-25.03,null,1767.84,null,false,0
"a70aa1","ASA682  ","United States",1682183916,1682183916,-106.8605,41.0043,10096.5,false,258.67,108.8,-4.88,null,10081.26,null,false,0
"ac34ae","N886FT  ","United States",1682183901,1682183901,-96.1999,35.6,1912.62,false,65.72,161.28,2.93,null,1935.48,"1200",false,0
"4008f1","BAW733C ","United Kingdom",1682183916,1682183916,-0.0729,51.3271,2743.2,false,113.79,267.67,0,null,2689.86,"5731",false,0
"a1c782","N21331  ","United States",1682183909,1682183916,-96.8688,30.5024,1813.56,false,68.65,324.76,-0.33,null,1828.8,"2706",false,0
"a234f6","AAY1034 ","United States",1682183916,1682183916,-87.884,34.8806,10683.24,false,260.88,145.12,-0.33,null,10744.2,null,false,0
"ab7781","EJA838  ","United States",1682183915,1682183916,-92.4896,31.0781,13106.4,false,192.69,301.02,0,null,13296.9,"6603",false,0
"344496","IBS3790 ","Spain",1682183916,1682183916,-5.8546,53.3803,1188.72,false,120.15,317.43,-2.6,null,1135.38,"5320",false,0
"a3f401","DAL2961 ","United States",1682183916,1682183916,-83.8254,34.4391,5273.04,false,177.46,204.86,-10.73,null,5311.14,"5741",false,0
"8014e8","IGO6314 ","India",1682183916,1682183916,78.2204,13.0855,4312.92,false,130.96,308.94,-10.08,null,4488.18,null,false,0
"8014e6","AKJ1399 ","India",1682183915,1682183916,76.651,14.0336,8801.1,false,230.2,127.92,-5.53,null,9281.16,null,false,0
"e492b0","AZU6030 ","Brazil",1682183826,1682183826,-46.6757,-23.7769,2743.2,false,146.54,221.3,22.76,null,2880.36,null,false,0
"ab644b","N833JD  ","United States",1682183915,1682183916,-88.1235,41.3149,1249.68,false,61.08,327.38,0.65,null,1165.86,"3354",false,0
"4520e6","TAP785  ","Bulgaria",1682183896,1682183896,-9.0949,38.8583,541.02,false,77.29,202.3,-3.58,null,609.6,null,false,0
"ab4a41","N8265W  ","United States",1682183913,1682183914,-95.9728,32.4599,1615.44,false,53.28,100.01,0.65,null,1676.4,null,false,0
"8014dc","IGO1031 ","India",1682183916,1682183916,82.1252,12.9135,9357.36,false,259.15,100.06,5.85,null,9875.52,null,false,0
"3c5eef","EWG9HK  ","Germany",1682183916,1682183916,7.791,50.8209,5013.96,false,173.03,84.88,12.35,null,5044.44,"2550",false,0
"a00952","SJJ101  ","United States",1682183916,1682183916,-91.1002,38.4281,6362.7,false,160.35,240.39,10.4,null,6256.02,null,false,0
"ad0750","JTL939  ","United States",1682183916,1682183916,-101.7521,33.2341,12496.8,false,247.03,147.5,-0.65,null,12672.06,null,false,0
"471f8b","WZZ6WL  ","Hungary",1682183916,1682183916,6.9368,50.1693,9822.18,false,243.46,101.95,6.83,null,9867.9,"1000",false,0
"344487","AEA28YA ","Spain",1682183916,1682183916,4.4356,52.3465,975.36,false,137.83,34.05,0,null,952.5,"1000",false,0
"471f8d","WZZ2HE  ","Hungary",1682183915,1682183916,26.3985,40.1548,11277.6,false,240.57,131.36,0,null,11254.74,"1730",false,0
"471f8e","WZZ50   ","Hungary",1682183916,1682183916,22.37,47.8745,10972.8,false,220.22,328.76,0,null,10904.22,"6152",false,0
"758337","PAL655  ","Philippines",1682183916,1682183916,50.4281,26.9462,10668,false,262.15,107.12,0,null,11064.24,null,false,0
"accd23","N924BD  ","United States",1682183916,1682183916,-82.8718,34.5492,10668,false,253.4,128.41,0.33,null,10759.44,null,false,0
"a3b7cb","FFT1166 ","United States",1682183915,1682183916,-82.2905,39.2643,9448.8,false,256.07,63.13,0,null,9311.64,"1513",false,0
"ad67ce","N963FF  ","United States",1682183916,1682183916,-87.3384,39.9116,10058.4,false,184.17,166.43,0,null,9845.04,"6525",false,0
"a40d8d","DAL2358 ","United States",1682183915,1682183915,-83.9079,33.2623,2750.82,false,131.32,314.84,-8.45,null,2788.92,"2644",false,0
"a41487","EDG362  ","United States",1682183916,1682183916,-97.6104,40.617,13106.4,false,251.53,81.06,0.33,null,12969.24,null,false,0
"49530c","TAP257  ","Portugal",1682183916,1682183916,-75.3988,45.6159,10347.96,false,205,250.66,0,null,10439.4,"2565",false,0
"4400eb","EJU83ME ","Austria",1682183915,1682183916,3.1231,48.86,11590.02,false,227.25,317.75,-0.33,null,11567.16,"5772",false,0
"5110f3","SAS1748 ","Estonia",1682183735,1682183735,24.8027,59.4169,null,true,0.32,180,null,null,null,null,false,0
"aa929c","XOJ780  ","United States",1682183916,1682183916,-112.3468,45.8978,13716,false,238.19,270.37,0.33,null,13662.66,null,false,0
"4520d0","LZB472  ","Bulgaria",1682183916,1682183916,-1.2414,41.2134,10698.48,false,236.54,82.63,4.88,null,10850.88,null,false,0
"a3915a","AAL1546 ","United States",1682183916,1682183916,-74.2572,23.2042,10668,false,273.17,117.96,0,null,11155.68,null,false,0
"471f9a","WZZ7SE  ","Hungary",1682183916,1682183916,7.597,58.4475,11140.44,false,224.25,114.39,2.93,null,11041.38,null,false,0
"a0b9ac","N146HC  ","United States",1682183769,1682183769,-95.1244,30.8133,160.02,false,37.14,329.17,-1.3,null,167.64,null,false,0
"aadae3","EJA799  ","United States",1682183916,1682183916,-82.9665,37.323,12496.8,false,279.5,72.1,0.33,null,12489.18,null,false,0
"a65402","N507AS  ","United States",1682183916,1682183916,-101.8118,35.5667,12192,false,164.5,313.23,0,null,12313.92,null,false,0
"a94b72","UAL727  ","United States",1682183914,1682183916,-78.252,26.8015,10668,false,234.57,11.38,0,null,11049,null,false,0
"758302","PAL466  ","Philippines",1682183915,1682183916,121.5976,16.5006,9258.3,false,230.68,18.6,4.88,null,9898.38,"2702",false,0
"516097","MNE324  ","Montenegro",1682183766,1682183803,2.6238,48.996,137.16,false,67.63,265.2,-3.25,null,259.08,"1000",false,0
"8014af","IGO6724 ","India",1682183916,1682183916,77.4055,29.0269,10020.3,false,234.24,357.86,-12.03,null,10226.04,null,false,0
"471f86","WZZ0C   ","Hungary",1682183916,1682183916,21.4268,47.1902,10965.18,false,222.15,303.76,0,null,10896.6,"2642",false,0
"471f87","WZZ7PT  ","Hungary",1682183916,1682183916,9.1493,47.7142,7559.04,false,191.06,267.38,-7.48,null,7703.82,"1000",false,0
"c07093","CGQQK   ","Canada",1682183916,1682183916,-84.4795,39.9319,990.6,false,51.8,214.48,-1.63,null,906.78,null,false,0
"471f6f","WZZ5183 ","Hungary",1682183916,1682183916,14.9118,51.2259,8534.4,false,220.6,287.93,7.48,null,8595.36,"6156",false,0
